time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
3.294944,0.000053,-0.005362,-0.000225,0.037997
3.299943,0.000052,-0.007267,-0.000258,0.026323
3.304943,0.000050,-0.007110,-0.000300,0.025844
3.309942,0.000049,-0.007910,-0.000345,0.020667
3.314942,0.000047,-0.007786,-0.000392,0.020292
3.319942,0.000045,-0.007511,-0.000437,0.021079
3.324941,0.000042,-0.007385,-0.000480,0.020679
3.329941,0.000040,-0.005487,-0.000521,0.030014
3.334941,0.000037,-0.005308,-0.000559,0.029357
3.339940,0.000034,-0.005376,-0.000593,0.027948
3.344940,0.000031,-0.005210,-0.000624,0.027328
3.349940,0.000028,-0.003993,-0.000650,0.032725
3.354939,0.000025,-0.003798,-0.000669,0.031960
3.359939,0.000021,-0.004853,-0.000681,0.025258
3.364938,0.000018,-0.004703,-0.000688,0.024693
3.369938,0.000014,-0.004674,-0.000692,0.023954
3.374938,0.000011,-0.004531,-0.000690,0.023411
3.379937,0.000008,-0.005507,-0.000686,0.017385
3.384937,0.000004,-0.005403,-0.000688,0.017014
3.389937,0.000001,-0.004396,-0.000700,0.021787
3.394936,-0.000003,-0.004266,-0.000724,0.021249
3.399936,-0.000007,-0.004351,-0.000756,0.019966
3.404936,-0.000011,-0.004232,-0.000790,0.019440
3.409935,-0.000015,-0.006624,-0.000815,0.005510
3.414935,-0.000019,-0.006591,-0.000824,0.005405
3.419935,-0.000023,-0.006766,-0.000812,0.004251
3.424934,-0.000027,-0.006740,-0.000778,0.004230
3.429934,-0.000031,-0.006872,-0.000725,0.003383
3.434933,-0.000034,-0.006851,-0.000660,0.003429
3.439933,-0.000037,-0.006036,-0.000592,0.008140
3.444933,-0.000040,-0.005988,-0.000529,0.008060
3.449932,-0.000042,-0.006181,-0.000476,0.006658
3.454932,-0.000045,-0.006141,-0.000435,0.006589
3.459932,-0.000047,-0.006445,-0.000401,0.004534
3.464931,-0.000049,-0.006417,-0.000366,0.004509
3.469931,-0.000050,-0.006763,-0.000330,0.002231
3.474931,-0.000052,-0.006749,-0.000291,0.002271
3.479930,-0.000053,-0.006719,-0.000248,0.002434
3.484930,-0.000054,-0.006705,-0.000204,0.002477
3.489929,-0.000055,-0.006446,-0.000160,0.004130
3.494929,-0.000056,-0.006422,-0.000114,0.004133
3.499929,-0.000056,-0.007060,-0.000065,-0.000268
3.504928,-0.000056,-0.007061,-0.000012,-0.000154
3.509928,-0.000056,-0.007884,0.000048,-0.005752
3.514928,-0.000056,-0.007918,0.000118,-0.005495
3.519927,-0.000055,-0.008243,0.000196,-0.007468
3.524927,-0.000054,-0.008288,0.000281,-0.007147
3.529927,-0.000052,-0.007444,0.000372,-0.000582
3.534926,-0.000050,-0.007447,0.000464,-0.000388
3.539926,-0.000047,-0.008758,0.000556,-0.010029
3.544925,-0.000044,-0.008818,0.000643,-0.009641
3.549925,-0.000041,-0.008833,0.000718,-0.009221
3.554925,-0.000037,-0.008888,0.000779,-0.008875
3.559924,-0.000033,-0.008835,0.000826,-0.007973
3.564924,-0.000029,-0.008883,0.000863,-0.007679
3.569924,-0.000024,-0.009049,0.000895,-0.008569
3.574923,-0.000020,-0.009100,0.000927,-0.008272
3.579923,-0.000015,-0.009988,0.000962,-0.014995
3.584923,-0.000010,-0.010077,0.000998,-0.014588
3.589922,-0.000005,-0.010853,0.001036,-0.020241
3.594922,0.000000,-0.010974,0.001072,-0.019749
3.599921,0.000006,-0.010681,0.001108,-0.016309
3.604921,0.000011,-0.010778,0.001144,-0.015877
3.609921,0.000017,-0.010090,0.001182,-0.009199
3.614920,0.000023,-0.010144,0.001223,-0.008863
3.619920,0.000029,-0.011299,0.001264,-0.018272
3.624920,0.000036,-0.011408,0.001302,-0.017804
3.629919,0.000043,-0.012439,0.001332,-0.025854
3.634919,0.000049,-0.012593,0.001354,-0.025301
3.639919,0.000056,-0.013567,0.001371,-0.032601
3.644918,0.000063,-0.013761,0.001385,-0.031977
3.649918,0.000070,-0.012423,0.001395,-0.018592
3.654917,0.000077,-0.012534,0.001402,-0.018154
3.659917,0.000084,-0.011585,0.001404,-0.008754
3.664917,0.000091,-0.011636,0.001401,-0.008450
3.669916,0.000098,-0.013419,0.001393,-0.023951
3.674916,0.000105,-0.013562,0.001381,-0.023481
3.679916,0.000112,-0.015160,0.001365,-0.036743
3.684915,0.000118,-0.015379,0.001340,-0.036135
3.689915,0.000125,-0.015215,0.001312,-0.032948
3.694915,0.000132,-0.015411,0.001287,-0.032395
3.699914,0.000138,-0.015376,0.001267,-0.030537
3.704914,0.000144,-0.015559,0.001253,-0.030002
3.709913,0.000150,-0.016372,0.001240,-0.035939
3.714913,0.000157,-0.016586,0.001225,-0.035347
3.719913,0.000163,-0.015450,0.001204,-0.023352
3.724912,0.000169,-0.015589,0.001180,-0.022897
3.729912,0.000174,-0.015581,0.001155,-0.021697
3.734912,0.000180,-0.015710,0.001132,-0.021255
3.739911,0.000186,-0.015367,0.001110,-0.017080
3.744911,0.000191,-0.015468,0.001091,-0.016686
3.749911,0.000197,-0.016699,0.001078,-0.026967
3.754910,0.000202,-0.016860,0.001072,-0.026475
3.759910,0.000207,-0.017338,0.001074,-0.029505
3.764910,0.000213,-0.017514,0.001083,-0.028965
3.769909,0.000218,-0.016433,0.001093,-0.017817
3.774909,0.000224,-0.016539,0.001101,-0.017376
3.779908,0.000229,-0.014997,0.001105,-0.002616
3.784908,0.000235,-0.015012,0.001109,-0.002313
3.789908,0.000240,-0.015094,0.001113,-0.002762
3.794907,0.000246,-0.015110,0.001115,-0.002464
3.799907,0.000251,-0.014836,0.001114,0.000247
3.804907,0.000257,-0.014834,0.001113,0.000520
3.809906,0.000263,-0.014490,0.001112,0.003721
3.814906,0.000268,-0.014468,0.001111,0.003965
3.819906,0.000274,-0.014212,0.001109,0.006226
3.824905,0.000279,-0.014175,0.001107,0.006446
3.829905,0.000285,-0.013182,0.001108,0.015028
3.834904,0.000290,-0.013091,0.001116,0.015186
3.839904,0.000296,-0.012607,0.001134,0.018964
3.844904,0.000302,-0.012493,0.001165,0.019114
3.849903,0.000308,-0.012256,0.001208,0.020613
3.854903,0.000314,-0.012132,0.001258,0.020782
3.859903,0.000320,-0.011797,0.001306,0.023043
3.864902,0.000327,-0.011658,0.001344,0.023187
3.869902,0.000334,-0.012177,0.001368,0.018082
3.874902,0.000341,-0.012068,0.001381,0.018229
3.879901,0.000348,-0.010969,0.001391,0.026979
3.884901,0.000355,-0.010807,0.001404,0.027054
3.889900,0.000362,-0.011749,0.001428,0.018321
3.894900,0.000369,-0.011638,0.001464,0.018485
3.899900,0.000376,-0.010748,0.001508,0.025387
3.904899,0.000384,-0.010595,0.001551,0.025517
3.909899,0.000392,-0.010304,0.001586,0.027163
3.914899,0.000400,-0.010141,0.001606,0.027260
3.919898,0.000408,-0.009929,0.001610,0.028150
3.924898,0.000416,-0.009760,0.001599,0.028201
3.929898,0.000424,-0.009956,0.001576,0.025713
3.934897,0.000432,-0.009802,0.001547,0.025754
3.939897,0.000439,-0.009202,0.001518,0.029777
3.944896,0.000447,-0.009024,0.001492,0.029791
3.949896,0.000454,-0.007372,0.001469,0.042027
3.954896,0.000462,-0.007120,0.001447,0.041958
3.959895,0.000469,-0.004821,0.001423,0.058737
3.964895,0.000476,-0.004469,0.001398,0.058545
3.969895,0.000483,-0.004533,0.001367,0.056087
3.974894,0.000489,-0.004197,0.001331,0.055905
3.979894,0.000496,-0.002468,0.001291,0.067399
3.984894,0.000502,-0.002065,0.001245,0.067127
3.989893,0.000508,-0.001157,0.001193,0.071821
3.994893,0.000514,-0.000727,0.001136,0.071505
3.999892,0.000520,0.000396,0.001072,0.077605
4.004892,0.000525,0.000860,0.001001,0.077229
4.009892,0.000529,-0.000075,0.000925,0.067706
4.014892,0.000534,0.000331,0.000854,0.067385
4.019891,0.000538,0.001396,0.000818,0.073044
4.024891,0.000542,0.001834,0.000867,0.072769
4.029891,0.000547,0.002159,0.001062,0.072929
4.034890,0.000554,0.002596,0.001465,0.073010
4.039890,0.000563,0.003506,0.002141,0.077704
4.044889,0.000576,0.003974,0.003129,0.078400
4.049889,0.000596,0.003652,0.004463,0.074597
4.054889,0.000623,0.004102,0.006148,0.076141
4.059888,0.000660,0.004366,0.008220,0.077177
4.064888,0.000708,0.004834,0.010687,0.079643
4.069888,0.000770,0.005657,0.013548,0.085134
4.074887,0.000847,0.006174,0.016783,0.088495
4.079887,0.000942,0.006413,0.020416,0.090223
4.084887,0.001056,0.006963,0.024514,0.094591
4.089886,0.001192,0.006327,0.029113,0.090782
4.094886,0.001353,0.006883,0.034189,0.096392
4.099885,0.001540,0.007067,0.039731,0.099049
4.104885,0.001757,0.007674,0.045774,0.105803
4.109885,0.002005,0.008119,0.052343,0.110839
4.114884,0.002288,0.008800,0.059376,0.118812
4.119884,0.002607,0.009120,0.066839,0.123342
4.124884,0.002965,0.009878,0.074777,0.132381
4.129883,0.003364,0.010914,0.083242,0.142331
4.134883,0.003807,0.011788,0.092210,0.152591
4.139883,0.004296,0.012410,0.101687,0.159864
4.144882,0.004834,0.013392,0.111647,0.171311
4.149882,0.005423,0.013277,0.122051,0.173650
4.154881,0.006066,0.014344,0.132960,0.186279
4.159881,0.006765,0.015355,0.144328,0.196889
4.164881,0.007522,0.016564,0.156082,0.210575
4.169880,0.008338,0.017695,0.168064,0.221861
4.174880,0.009215,0.019055,0.180509,0.236293
4.179880,0.010156,0.020221,0.193411,0.247815
4.184879,0.011163,0.021738,0.206755,0.263336
4.189879,0.012238,0.021935,0.220586,0.268078
4.194879,0.013384,0.023577,0.234897,0.284871
4.199878,0.014602,0.025002,0.249501,0.298209
4.204878,0.015894,0.026826,0.264347,0.315692
4.209877,0.017261,0.028108,0.279508,0.327661
4.214877,0.018705,0.030111,0.294985,0.345881
4.219877,0.020228,0.031215,0.310944,0.356430
4.224876,0.021831,0.033391,0.326924,0.375365
4.229876,0.023513,0.034113,0.343067,0.382688
4.234876,0.025278,0.036448,0.359501,0.402195
4.239875,0.027125,0.037841,0.376082,0.413763
4.244875,0.029056,0.040363,0.392940,0.433784
4.249875,0.031072,0.041891,0.410163,0.445888
4.254874,0.033175,0.044608,0.427637,0.466694
4.259874,0.035366,0.045829,0.445217,0.476262
4.264874,0.037645,0.048729,0.462956,0.497404
4.269873,0.040014,0.050758,0.480885,0.511886
4.274873,0.042472,0.053872,0.498915,0.533401
4.279872,0.045021,0.055882,0.516989,0.546896
4.284872,0.047661,0.059207,0.535154,0.568564
4.289872,0.050392,0.062594,0.553562,0.590280
4.294871,0.053215,0.066180,0.572091,0.612396
4.299871,0.056131,0.067992,0.590755,0.623072
4.304871,0.059141,0.071775,0.609400,0.645345
4.309870,0.062244,0.074237,0.628125,0.659413
4.314870,0.065441,0.078238,0.646877,0.681855
4.319870,0.068732,0.081810,0.665528,0.701894
4.324869,0.072115,0.086065,0.684150,0.724146
4.329869,0.075591,0.088401,0.702649,0.735400
4.334868,0.079160,0.092858,0.721296,0.757664
4.339868,0.082823,0.096397,0.740026,0.775562
4.344868,0.086579,0.101096,0.758724,0.797924
4.349867,0.090430,0.104927,0.777624,0.816674
4.354867,0.094374,0.109872,0.796256,0.838957
4.359867,0.098411,0.113737,0.814806,0.856529
4.364866,0.102540,0.118921,0.833317,0.878646
4.369866,0.106762,0.122103,0.851749,0.891366
4.374866,0.111076,0.127495,0.870095,0.913254
4.379865,0.115481,0.130634,0.888384,0.924970
4.384865,0.119978,0.136227,0.906430,0.946590
4.389864,0.124563,0.140058,0.924241,0.960950
4.394864,0.129237,0.145866,0.941805,0.982000
4.399864,0.133999,0.150207,0.959385,0.998045
4.404863,0.138848,0.156237,0.976793,1.018908
4.409863,0.143784,0.159762,0.994072,1.029830
4.414863,0.148806,0.165983,1.011316,1.050537
4.419862,0.153914,0.170557,1.028387,1.065909
4.424862,0.159106,0.176993,1.045205,1.086058
4.429862,0.164382,0.181038,1.061793,1.097858
4.434861,0.169741,0.187664,1.078225,1.117524
4.439861,0.175181,0.192136,1.094549,1.130527
4.444860,0.180702,0.198958,1.110556,1.149742
4.449860,0.186302,0.204193,1.126452,1.165195
4.454860,0.191982,0.211221,1.142191,1.184016
4.459859,0.197740,0.215186,1.157859,1.193149
4.464859,0.203576,0.222382,1.173357,1.211768
4.469859,0.209488,0.227284,1.188633,1.224167
4.474858,0.215477,0.234665,1.203824,1.242336
4.479858,0.221542,0.239990,1.218911,1.255751
4.484858,0.227681,0.247560,1.233888,1.273676
4.489857,0.233895,0.253358,1.248670,1.288122
4.494857,0.240182,0.261122,1.263248,1.305537
4.499856,0.246542,0.266809,1.277731,1.318668
4.504856,0.252974,0.274755,1.292095,1.335782
4.509856,0.259476,0.280051,1.306133,1.346737
4.514855,0.266049,0.288165,1.320071,1.363317
4.519855,0.272690,0.293487,1.333819,1.373790
4.524855,0.279401,0.301762,1.347535,1.390095
4.529854,0.286179,0.307400,1.361070,1.401038
4.534854,0.293024,0.315838,1.374351,1.416885
4.539854,0.299935,0.321605,1.387347,1.427438
4.544853,0.306911,0.330200,1.400183,1.442689
4.549853,0.313950,0.335824,1.412978,1.452480
4.554852,0.321053,0.344569,1.425730,1.467646
4.559852,0.328220,0.350433,1.438439,1.477692
4.564852,0.335450,0.359330,1.451039,1.492707
4.569851,0.342743,0.365028,1.463462,1.502123
4.574851,0.350097,0.374071,1.475877,1.516877
4.579851,0.357513,0.380112,1.488088,1.526568
4.584850,0.364990,0.389301,1.500083,1.540907
4.589850,0.372526,0.395358,1.511854,1.550147
4.594850,0.380120,0.404687,1.523594,1.564147
4.599849,0.387773,0.410952,1.535239,1.573431
4.604849,0.395484,0.420421,1.546707,1.587133
4.609848,0.403251,0.426843,1.558053,1.596192
4.614848,0.411075,0.436447,1.569295,1.609599
4.619848,0.418955,0.442808,1.580362,1.618401
4.624847,0.426890,0.452544,1.591335,1.631489
4.629847,0.434879,0.459147,1.602167,1.640095
4.634847,0.442922,0.469013,1.612833,1.652808
4.639846,0.451018,0.475777,1.623320,1.661034
4.644846,0.459165,0.485768,1.633575,1.673266
4.649846,0.467363,0.492474,1.643696,1.681292
4.654845,0.475612,0.502585,1.653726,1.693197
4.659845,0.483911,0.509038,1.663818,1.701901
4.664845,0.492260,0.519274,1.673799,1.713813
